target_candidate_id,available_time,available_day,underlying_action_plan_ref,base_action_type,base_action_side,residual_type,residual_direction,realized_underlying_return_after_entry,realized_net_underlying_utility,no_trade_opportunity_cost,residual_severity_score,base_reason_codes,nearby_event_families,nearby_event_sources,layer_1_7_basis
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-16T15:30:00-04:00,2016-05-16,uap_c1da3d2830c46d05,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-16T16:00:00-04:00,2016-05-16,uap_566fa9a591fa8cc8,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-16T16:00:00-04:00,2016-05-16,uap_6f960b785008401e,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_ca5e7000a7034e85,2016-05-17T09:00:00-04:00,2016-05-17,uap_10f1a933aa80ce81,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_ca5e7000a7034e85,2016-05-17T09:00:00-04:00,2016-05-17,uap_44a1fe635efda6d5,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_366e060b3f062fc3,2016-05-17T09:30:00-04:00,2016-05-17,uap_060fb44990f7113c,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_3664c6970628b4ab,2016-05-17T09:30:00-04:00,2016-05-17,uap_1bd695d4b952a846,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-17T09:30:00-04:00,2016-05-17,uap_3d648c0bc7a11382,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-17T09:30:00-04:00,2016-05-17,uap_468b293f3c98e82a,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-17T09:30:00-04:00,2016-05-17,uap_6108e749b4f35a96,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_ca5e7000a7034e85,2016-05-17T09:30:00-04:00,2016-05-17,uap_6c2a7e68aca4a7d3,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-17T09:30:00-04:00,2016-05-17,uap_8f8712835e3d0211,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_ca5e7000a7034e85,2016-05-17T09:30:00-04:00,2016-05-17,uap_a64e0639c5d02f43,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_366e060b3f062fc3,2016-05-17T09:30:00-04:00,2016-05-17,uap_b4246ce47671afb6,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_39f5e8d97216dd67,2016-05-17T09:30:00-04:00,2016-05-17,uap_ec8e9928a9f78bb9,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_39f5e8d97216dd67,2016-05-17T09:30:00-04:00,2016-05-17,uap_f5b105fe146d1d48,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_3664c6970628b4ab,2016-05-17T09:30:00-04:00,2016-05-17,uap_f8fb963c82bd8a85,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-17T11:00:00-04:00,2016-05-17,uap_54e9f8113edc5c1d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-17T11:00:00-04:00,2016-05-17,uap_d991af4d77452fa7,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-17T15:30:00-04:00,2016-05-17,uap_06881fbb5f7eae7f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_ca5e7000a7034e85,2016-05-17T15:30:00-04:00,2016-05-17,uap_10aabe62ac3b68c5,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_fbe52f2e21f9aa74,2016-05-17T15:30:00-04:00,2016-05-17,uap_22d6459573f44644,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_5c29465086009fd8,2016-05-17T15:30:00-04:00,2016-05-17,uap_602fcae4c809389d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_ca5e7000a7034e85,2016-05-17T15:30:00-04:00,2016-05-17,uap_68992092e74e66e5,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_fbe52f2e21f9aa74,2016-05-17T15:30:00-04:00,2016-05-17,uap_91c390a7c339147d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_5c29465086009fd8,2016-05-17T15:30:00-04:00,2016-05-17,uap_92dd288719fd3fa8,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-17T15:30:00-04:00,2016-05-17,uap_d8b320dc2ce5ee56,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_366e060b3f062fc3,2016-05-17T16:00:00-04:00,2016-05-17,uap_5603f1f73ecdc444,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_3664c6970628b4ab,2016-05-17T16:00:00-04:00,2016-05-17,uap_974f672e7d4e4d8d,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_3664c6970628b4ab,2016-05-17T16:00:00-04:00,2016-05-17,uap_9faee7d7f3c38423,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_366e060b3f062fc3,2016-05-17T16:00:00-04:00,2016-05-17,uap_e00ead013de6e6c1,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-18T09:00:00-04:00,2016-05-18,uap_ebce017476a62b54,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-18T09:00:00-04:00,2016-05-18,uap_efdd1980003864b8,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-18T09:30:00-04:00,2016-05-18,uap_11d698c6f0d4695c,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_39f5e8d97216dd67,2016-05-18T09:30:00-04:00,2016-05-18,uap_34bfd94883941705,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-18T09:30:00-04:00,2016-05-18,uap_53a28c2917db6ee6,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_39f5e8d97216dd67,2016-05-18T09:30:00-04:00,2016-05-18,uap_94aff218a97e6fd9,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-18T09:30:00-04:00,2016-05-18,uap_9603f8159d803a67,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-18T09:30:00-04:00,2016-05-18,uap_c819a3533ead382b,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-18T10:30:00-04:00,2016-05-18,uap_730eea39779706a6,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-18T10:30:00-04:00,2016-05-18,uap_f2dfaa597b038cf9,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-18T11:00:00-04:00,2016-05-18,uap_b7119d8570616faa,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-18T11:00:00-04:00,2016-05-18,uap_e00bc2cde87df335,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_39f5e8d97216dd67,2016-05-18T11:30:00-04:00,2016-05-18,uap_4192286cb1522dde,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_39f5e8d97216dd67,2016-05-18T11:30:00-04:00,2016-05-18,uap_b2995ec77636ad7f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_ca5e7000a7034e85,2016-05-18T14:00:00-04:00,2016-05-18,uap_13d17aa99bd559c4,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_fbe52f2e21f9aa74,2016-05-18T14:00:00-04:00,2016-05-18,uap_16835d9b3cbcb457,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_ca5e7000a7034e85,2016-05-18T14:00:00-04:00,2016-05-18,uap_1d8feaa4b6ab76ee,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-18T14:00:00-04:00,2016-05-18,uap_2bd7207670480c3c,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_599e72aec736a976,2016-05-18T14:00:00-04:00,2016-05-18,uap_33a818c6afa7b0e8,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_5c29465086009fd8,2016-05-18T14:00:00-04:00,2016-05-18,uap_66ddbfa9da58c20f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_5c29465086009fd8,2016-05-18T14:00:00-04:00,2016-05-18,uap_6f48b664ca95a23e,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_39f5e8d97216dd67,2016-05-18T14:00:00-04:00,2016-05-18,uap_73f3e7a0f1abe86f,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_3664c6970628b4ab,2016-05-18T14:00:00-04:00,2016-05-18,uap_7e35beb383d678f1,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_366e060b3f062fc3,2016-05-18T14:00:00-04:00,2016-05-18,uap_8e339a3bd417e745,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_fbe52f2e21f9aa74,2016-05-18T14:00:00-04:00,2016-05-18,uap_a16685ae796dc8ed,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_3664c6970628b4ab,2016-05-18T14:00:00-04:00,2016-05-18,uap_a8908366891d60fa,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_39f5e8d97216dd67,2016-05-18T14:00:00-04:00,2016-05-18,uap_af51106b41cb44bc,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_366e060b3f062fc3,2016-05-18T14:00:00-04:00,2016-05-18,uap_ced3eecc9aa284f4,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;position_gap_small;no_new_underlying_operation;5min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-18T14:00:00-04:00,2016-05-18,uap_e58f6ff1b9dd52bf,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-18T14:00:00-04:00,2016-05-18,uap_e8ca0a1df9fbd316,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-18T14:00:00-04:00,2016-05-18,uap_f519119e4f84a25c,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-18T14:00:00-04:00,2016-05-18,uap_ff7ce687c5b953ef,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-18T15:30:00-04:00,2016-05-18,uap_104f8e5a64fe68bf,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;projection_confidence_marginal;no_new_underlying_operation;15min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_b1fc88d3c49ff59f,2016-05-18T15:30:00-04:00,2016-05-18,uap_af1f77a0cb2f9db7,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-19T09:30:00-04:00,2016-05-19,uap_4bc397e01fdb70ba,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,alpha_confidence_marginal;no_new_underlying_operation;60min_projection_dominant,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
tcand_l03_2016_05_7b8f11504fec8125,2016-05-19T09:30:00-04:00,2016-05-19,uap_556be36446838ae4,no_trade,unknown,base_stack_no_trade_missed_move,upside_missed,0.04,0.038,0.04,0.04,,,,model_07_underlying_action_evaluation_labels_over_layers_1_7_inputs
